10.21,9.225,49.944
10.24,9.037,50.56
10.24,9.225,49.948
10.26,9.162,50.103
10.14,9.35,52.58
10.2,9.225,51.316
10.23,9.225,49.946
10.22,9.162,49.484
10.15,9.1,51.218
10.1,9.037,50.113
10.1,9.037,50.693
10.04,9.037,51.749
10,8.975,51.228
10.04,9.1,52.173
10.04,9.037,50.135
10.03,8.975,51.809
10.02,8.912,50.347
9.95,8.85,51.889
9.93,8.85,51.734
9.94,8.85,50.885
9.87,8.662,50.51
9.9,8.725,50.758
9.95,8.725,49.602
9.92,8.662,51.004
9.89,8.6,50.787
9.8,8.537,52.803
9.92,8.537,50.119
9.88,8.537,52.453
9.82,8.537,51.78
9.82,8.35,51.173
9.92,8.537,50.333
9.9,8.537,50.971
9.84,8.35,52.959
9.88,8.475,50.663
9.82,8.6,51.78
9.83,8.537,51.356
9.78,8.412,52.107
9.82,8.412,50.869
9.7,8.35,51.551
9.66,8.475,52.181
9.74,8.35,51.708
9.71,8.287,51.916
9.7,8.412,51.369
9.7,8.412,51.884
9.68,8.35,54.283
9.67,8.412,51.971
9.66,8.35,53.024
9.72,8.6,51.523
9.71,8.6,52.429
9.69,8.6,52.336
9.74,8.6,51.587
9.66,8.537,53.922
9.7,8.6,51.975
9.71,8.662,51.279
9.69,8.662,51.762
9.55,8.537,56.336
9.58,8.662,51.716
9.55,8.662,51.439
9.56,8.662,51.834
9.59,8.662,50.989
9.55,8.6,51.379
9.55,8.537,51.742
9.49,8.475,53.688
9.5,8.6,51.402
9.53,8.475,51.224
9.55,8.412,51.014
9.46,8.35,53.834
9.43,8.412,51.907
9.55,8.412,51.014
9.52,8.537,52.402
9.5,8.412,51.341
9.46,8.412,52.123
9.42,8.35,54.215
9.38,8.287,53.164
9.5,8.287,51.796
9.49,8.287,52.187
9.28,8.287,56.618
9.41,8.225,51.783
9.42,8.287,51.845
9.42,8.35,51.482
9.47,8.225,51.246
9.45,8.35,51.031
9.41,8.35,52.838
9.38,8.037,53.164
9.42,8.287,51.815
9.4,8.225,52.325
9.38,8.225,52.774
9.36,8.1,52.139
9.38,8.162,51.628
9.32,7.912,52.615
9.27,7.912,53.508
9.26,8.1,53.147
9.3,8.037,52.462
9.24,8.037,52.664
9.29,8.162,52.611
9.21,8.037,54.215
9.24,8.1,52.904
9.24,7.85,52.212
9.24,7.912,53.802
9.22,8.162,52.661
9.24,8.037,52.544
9.23,8.037,53.262
9.2,8.037,52.538
9.2,7.975,53.497
9.18,7.912,53.135
9.16,8.037,54.623
9.08,7.912,53.719
9.08,7.725,52.971
9.03,7.787,53.921
9.12,8.037,52.376
9.1,7.85,53.513
9.14,7.725,51.867
9.16,7.85,52.623
9.14,7.725,52.529
9.14,7.725,52.469
9.12,7.787,52.557
9.12,7.662,52.587
9.14,7.6,52.319
9.13,7.6,52.768
9.09,7.6,52.191
9.08,7.412,51.979
9.08,7.412,52.22
8.98,7.287,53.466
9.07,7.412,51.947
9.02,7.6,52.603
9.06,7.6,52.217
9.07,7.35,51.736
9.05,7.35,52.035
9,7.412,52.75
9,7.35,52.93
8.95,7.162,53.909
8.98,7.35,52.747
8.88,7.037,53.571
8.93,7.225,53.19
8.67,7.1,55.556
8.92,7.162,52.859
8.88,7.225,53.571
8.96,7.225,52.233
8.9,7.162,52.435
8.92,7.225,52.859
8.91,7.037,53.007
8.9,7.037,53.275
8.9,7.1,52.826
8.76,7.1,54.684
8.74,7.1,54.176
8.66,6.85,54.965
8.69,6.85,54.139
8.74,6.85,53.938
8.74,6.975,53.611
8.75,6.85,53.969
8.75,6.912,53.672
8.76,6.787,53.434
8.77,6.975,53.227
8.7,6.85,54.26
8.72,6.725,53.935
8.66,6.85,54.965
8.78,6.912,53.019
8.7,6.85,53.605
8.6,6.787,55.458
8.6,6.787,54.215
8.64,6.787,54.013
8.64,6.537,53.864
8.58,6.35,54.539
8.65,6.412,53.627
8.57,6.037,55.512
8.5,6.225,55.03
8.48,6.162,55.174
8.62,6.475,53.593
8.62,6.725,53.474
8.56,6.6,54.536
8.48,6.475,55.969
8.48,6.225,54.435
8.33,6.162,55.623
8.48,6.287,54.761
8.28,6.225,57.66
8.39,6.287,55.456
8.42,6.287,54.722
8.48,6.225,54.583
8.4,6.162,55.898
8.44,5.975,54.844
8.35,6.037,55.567
8.43,6.162,54.931
8.44,6.162,54.991
8.3,5.725,57.402
8.35,5.912,55.391
8.26,5.787,56.053
8.27,5.787,56.054
8.18,5.725,57.063
8.08,5.537,58.438
8.06,5.475,58.522
7.9,5.537,58.813
7.79,5.6,58.996
7.8,5.6,58.797
7.81,5.662,58.078
8.06,5.537,56.841
7.88,5.475,58.522
7.88,5.537,58.205
7.85,5.35,58.805
7.86,5.412,57.768
7.84,5.662,58.372
7.8,5.725,58.826
7.88,5.6,58.234
7.74,5.6,59.761
7.6,5.662,59.681
7.79,5.85,57.989
7.84,5.85,57.418
7.88,5.725,58.118
7.87,5.725,57.77
7.82,5.662,58.541
7.8,5.6,58.883
7.74,5.537,59.704
7.72,5.6,58.324
7.7,5.662,58.752
7.7,5.725,58.953
7.8,5.912,57.179
7.8,5.787,57.759
7.82,5.787,57.472
7.84,5.912,57.331
7.82,5.725,57.907
7.87,5.912,57.103
7.78,5.787,57.929
7.72,5.662,58.41
7.8,5.975,57.73
7.9,6.037,56.496
7.74,6.162,57.779
7.74,5.912,58.356
7.79,5.787,58.104
7.79,5.912,57.236
7.82,5.975,56.979
7.81,5.787,57.558
7.83,5.975,56.98
7.82,5.975,57.298
7.72,5.912,58.698
7.74,5.975,57.373
7.66,5.85,59.348
7.76,6.1,57.376
7.81,6.1,56.948
7.62,5.975,59.827
7.72,5.725,57.92
7.79,5.912,57.061
7.78,5.912,57.321
7.64,5.912,59.058
7.61,5.85,58.508
7.72,5.975,57.602
7.74,5.975,57.807
7.58,5.85,59.278
7.74,5.975,57.692
7.75,6.1,57.578
7.7,5.975,58.061
7.79,5.975,57.178
7.72,5.975,58.382
7.79,5.975,57.468
7.7,5.975,58.09
7.73,6.037,57.95
7.73,5.787,58.383
7.69,5.725,58.434
7.72,5.912,58.093
7.76,5.912,57.463
7.63,5.912,59.2
7.62,5.662,58.941
7.48,5.662,60.402
7.59,5.6,58.649
7.66,5.725,58.228
7.59,5.725,59.565
7.71,5.912,57.947
7.72,5.975,58.064
7.8,5.912,57.034
7.74,6.037,57.836
7.83,5.85,56.951
7.82,6.162,57.153
7.72,5.912,57.862
7.76,5.975,57.55
7.8,5.975,57.266
7.7,5.85,58.148
7.71,5.85,57.947
7.7,5.912,57.512
7.59,5.662,59.136
7.72,5.912,57.167
7.65,5.912,57.62
7.6,5.662,58.219
7.65,5.725,57.562
7.74,5.725,56.967
7.74,5.787,57.054
7.62,5.662,58.308
7.72,5.662,57.167
7.66,5.662,57.071
7.71,5.912,56.408
7.76,5.85,56.708
7.84,5.787,55.491
7.84,5.912,55.96
7.78,5.787,56.273
7.8,5.725,56.013
7.82,5.6,55.87
7.72,5.475,57.457
7.7,5.412,57.164
7.79,5.6,55.865
7.66,5.537,56.634
7.67,5.6,56.723
7.74,5.537,56.062
7.72,5.475,56.381
7.73,5.475,56.411
7.67,5.6,57.42
7.76,5.725,55.948
7.7,5.6,56.349
7.74,5.6,56.179
7.5,5.6,58.232
7.66,5.662,56.576
7.42,5.35,58.651
7.52,5.35,57.484
7.55,5.225,57.228
7.59,5.475,57.466
7.6,5.225,56.8
7.34,5.225,59.725
7.44,5.037,58.453
7.49,5.225,57.711
7.5,5.162,57.943
7.46,5.35,57.995
7.51,5.225,57.54
7.4,5.225,58.705
7.28,5.475,59.173
7.26,5.225,59.683
7.47,5.412,57.881
7.28,5.225,59.258
7.38,5.537,58.155
7.21,5.412,59.647
7.36,5.412,58.094
7.45,5.6,58.253
7.37,5.475,58.815
7.51,5.6,57.569
7.34,5.225,60.066
7.36,5.475,58.699
7.45,5.35,58.31
7.46,5.35,58.081
7.25,5.412,59.881
7.39,5.412,58.272
7.44,5.6,58.309
7.55,5.725,57.517
7.52,5.6,57.715
7.51,5.725,57.945
7.56,5.662,57.808
7.6,5.725,57.322
7.59,5.6,57.524
7.48,5.475,59.548
7.54,5.537,57.95
7.58,5.725,57.898
7.54,5.537,58.123
7.5,5.475,58.03
7.54,5.6,57.95
7.46,5.412,58.657
7.3,5.412,59.69
7.28,5.35,59.487
7.35,5.35,59.155
7.22,5.1,59.876
7.36,5.537,58.842
7.44,5.6,58.568
7.44,5.662,58.395
7.36,5.537,59.214
7.42,5.6,58.708
7.38,5.412,58.73
7.3,5.35,59.462
7.39,5.6,58.961
7.26,5.537,59.911
7.21,5.412,60.641
7.21,5.162,60.613
7.23,5.037,59.736
7.21,5.162,60.499
7.22,5.225,59.933
7.16,5.35,60.718
7.16,5.1,61.367
7.21,5.475,59.846
7.2,5.35,60.271
7.18,5.475,60.919
7.12,5.35,60.937
7.21,5.412,59.96
7.12,5.35,61.388
7.16,5.475,60.406
7.07,5.162,60.929
7.04,5.35,61.262
7,5.1,61.565
6.98,5.1,62.066
6.92,5.037,61.86
7.04,5.35,60.867
6.98,5.225,61.449
7.01,5.225,61.595
7,5.412,61.03
6.94,5.037,61.892
7,5.162,61.284
7.02,5.225,61.062
7,5.162,61.368
6.96,5.1,62.119
6.86,4.975,62.716
6.88,4.725,62.357
6.96,5.35,61.671
6.83,5.162,62.627
6.93,5.225,61.694
6.92,5.162,61.888
6.82,5.1,62.347
6.84,4.975,62.071
6.84,4.85,62.015
6.8,5.037,62.511
6.66,5.162,64.26
6.68,5.037,63.435
6.77,5.037,62.534
6.77,5.162,62.617
6.84,5.225,62.099
6.76,5.162,63.338
6.77,4.975,62.729
6.93,5.162,61.553
6.85,5.162,62.352
6.72,5.1,63.248
6.72,5.037,63.248
6.92,5.225,61.916
6.91,5.225,62.055
6.78,4.85,62.73
6.73,4.85,63.499
6.7,4.912,63.66
6.82,4.787,62.431
6.76,4.85,63.033
6.78,4.787,62.786
6.74,4.975,62.863
6.69,5.1,63.271
6.8,5.037,62.567
6.8,5.225,62.734
6.68,4.85,63.739
6.69,4.6,63.658
6.72,4.975,63.109
6.73,5.162,63.083
6.64,4.912,63.622
6.63,4.85,64.007
6.55,4.975,64.926
6.72,5.037,63.58
6.66,5.037,63.874
6.78,4.912,62.981
6.77,5.037,63.035
6.7,5.1,63.688
6.68,5.162,63.629
6.68,5.037,63.656
6.64,5.162,64.201
6.68,5.162,64.015
6.74,5.35,63.833
6.64,5.225,64.008
6.66,5.162,64.204
6.7,5.162,63.743
6.48,5.1,65.296
6.68,5.037,63.85
6.57,4.912,65.121
6.65,4.975,64.01
6.6,4.912,64.743
6.64,5.162,64.008
6.67,5.225,63.848
6.64,5.1,64.311
6.59,5.037,64.495
6.51,5.037,65.165
6.48,5.037,65.187
6.5,4.85,64.999
6.42,4.85,65.34
6.5,4.975,64.89
6.47,4.85,65.349
6.46,4.725,65.402
6.47,4.912,65.295
6.34,4.85,66.141
6.54,4.85,64.651
6.55,4.85,65.063
6.48,4.85,65.215
6.27,4.725,67.154
6.42,4.85,65.286
6.37,4.662,65.984
6.38,4.662,65.769
6.36,4.85,65.874
6.35,4.6,65.872
6.28,4.6,66.212
6.27,4.6,66.399
6.3,4.662,66.161
6.28,4.6,66.239
6.32,4.725,66.084
6.22,4.662,66.876
6.28,4.725,66.401
6.2,4.6,67.087
6.24,4.662,66.799
6.38,4.475,65.796
6.23,4.35,67.147
6.27,4.35,66.507
6.23,4.35,66.743
