10.26,10.037,48.657
10.27,9.975,48.721
10.25,9.975,48.502
10.26,9.975,48.627
10.24,9.975,48.964
10.22,10.037,48.837
10.2,9.85,48.681
10.22,9.85,48.652
10.08,9.662,49.312
10.07,9.725,49.249
10.02,9.6,49.089
10,9.537,49.332
9.95,9.475,49.51
9.92,9.475,49.168
10,9.475,49.301
9.93,9.35,49.231
9.93,9.475,49.138
9.94,9.35,49.232
9.96,9.225,48.865
9.99,9.162,48.56
9.98,9.162,48.467
9.95,9.162,48.802
9.91,9.1,48.735
9.91,9.1,48.859
9.91,9.1,48.982
9.9,8.912,48.857
9.9,9.037,48.827
9.91,8.912,49.013
9.83,8.912,49.556
9.83,8.975,49.648
9.82,8.912,49.922
9.84,8.912,49.526
9.77,8.912,49.64
9.76,8.912,49.975
9.75,8.912,49.821
9.84,8.85,49.25
9.91,8.787,49.167
9.87,8.787,49.192
9.85,8.662,49.036
9.81,8.725,49.092
9.8,8.725,49.091
9.8,8.787,49.214
9.76,8.85,49.239
9.77,8.787,49.087
9.76,8.85,49.054
9.76,8.85,49.116
9.71,8.787,49.386
9.74,9.037,49.206
9.72,8.975,49.142
9.74,8.975,49.39
9.66,9.037,49.502
9.63,9.037,49.56
9.6,9.037,49.984
9.6,9.037,50.168
9.58,9.1,49.829
9.56,9.1,49.887
9.6,9.037,49.954
9.6,9.162,49.954
9.56,9.162,49.612
9.57,8.912,49.521
9.55,8.975,49.855
9.54,9.1,49.731
9.54,9.037,49.67
9.55,8.975,49.488
9.54,9.037,49.731
9.54,8.912,49.517
9.54,8.912,49.548
9.52,8.912,49.668
9.51,8.85,49.789
9.54,8.912,49.67
9.53,8.912,50.006
9.48,8.975,49.999
9.45,8.912,50.3
9.4,8.912,50.446
9.41,8.912,50.203
9.38,8.787,50.413
9.44,8.85,50.207
9.46,8.787,50.088
9.49,8.85,50.061
9.44,8.787,50.085
9.46,8.6,49.996
9.36,8.912,50.288
9.44,8.787,50.299
9.38,8.6,50.169
9.42,8.475,50.083
9.36,8.6,50.227
9.37,8.537,50.503
9.35,8.475,50.774
9.31,8.412,50.86
9.32,8.475,50.709
9.29,8.412,50.736
9.24,8.35,50.82
9.2,8.287,50.967
9.2,8.35,50.784
9.28,8.412,50.491
9.2,8.162,51.027
9.26,8.287,50.671
9.28,8.1,50.795
9.23,8.35,51.092
9.19,8.225,51.087
9.22,8.162,50.665
9.16,8.287,50.9
9.18,8.037,50.873
9.17,8.287,50.993
9.19,8.225,50.874
9.22,8.287,50.939
9.18,8.037,50.964
9.16,8.037,50.931
9.16,7.912,50.931
9.14,8.037,50.958
9.1,7.975,51.044
9.1,8.037,51.074
9.09,8.037,50.951
9.12,7.85,51.077
9.06,7.662,51.281
9.02,7.85,51.093
9,7.725,51.182
9.05,7.662,51.219
9.02,7.6,51.124
8.98,7.537,51.209
9.03,7.35,51.125
8.99,7.287,51.15
8.95,7.35,51.114
8.93,7.6,51.142
8.9,7.35,51.319
8.9,7.1,51.44
8.94,7.1,51.295
8.89,7.162,51.439
8.94,7.287,51.446
8.92,7.225,51.322
8.9,7.225,51.107
8.92,7.162,50.989
8.87,7.1,51.103
8.86,6.975,51.102
8.9,7.037,51.047
8.86,7.162,51.102
8.86,7.1,51.132
8.89,7.162,51.136
8.88,7.037,51.014
8.81,7.1,51.277
8.87,6.975,51.224
8.8,6.912,51.457
8.81,6.975,51.337
8.8,6.85,51.396
8.75,6.6,51.722
8.66,6.725,51.8
8.6,6.662,52.093
8.65,6.787,52.22
8.7,6.787,51.956
8.69,6.662,51.834
8.66,6.6,51.86
8.57,6.725,52.179
8.54,6.787,52.415
8.62,6.6,51.975
8.58,6.537,52.09
8.59,6.725,52.091
8.51,6.725,52.381
8.54,6.537,52.415
8.56,6.537,52.207
8.5,6.537,52.439
8.52,6.412,52.412
8.55,6.287,52.326
8.5,6.037,52.349
8.47,5.912,52.495
8.44,5.85,52.671
8.38,5.6,52.962
8.3,5.6,53.159
8.34,5.725,53.046
8.36,6.1,52.809
8.3,6.162,52.98
8.38,6.225,52.842
8.36,5.975,52.929
8.33,5.787,53.014
8.31,5.975,52.982
8.31,6.1,53.071
8.25,5.912,53.272
8.12,6.1,53.759
8.13,5.662,53.761
8.18,5.787,53.56
8.16,5.537,53.646
8.13,5.475,53.642
8.09,5.6,53.755
8.02,5.037,54.131
8,5.225,54.217
8.02,5.475,54.16
7.94,5.412,54.238
7.91,5.412,54.381
7.9,5.35,54.528
7.84,5.537,54.755
7.98,5.6,54.599
7.98,5.537,54.51
7.94,5.225,54.652
7.88,5.475,54.879
7.9,5.225,54.764
7.91,5.412,54.677
8,5.475,54.602
7.92,5.475,54.826
7.89,5.662,54.91
8,5.725,54.69
7.98,5.6,54.658
7.93,5.537,54.798
7.91,5.662,55.031
7.87,5.6,55.231
7.92,5.725,54.944
7.89,5.6,55.057
7.86,5.725,55.053
7.88,5.725,55.144
7.88,5.6,55.144
7.84,5.662,55.197
7.84,5.475,55.197
7.76,5.475,55.362
7.81,5.6,55.281
7.78,5.35,55.482
7.76,5.6,55.538
7.74,5.787,55.388
7.76,5.662,55.42
7.7,5.225,55.529
7.68,5.475,55.585
7.66,5.225,55.728
7.52,5.162,56
7.48,5.6,56.199
7.74,5.85,55.623
7.7,5.537,55.676
7.64,5.6,55.843
7.64,5.412,55.93
7.62,5.412,56.044
7.6,5.412,56.158
7.52,5.35,56.321
7.56,5.6,56.327
7.58,5.35,56.272
7.59,5.537,56.449
7.52,5.6,56.467
7.63,5.6,56.221
7.57,5.475,56.241
7.55,5.412,56.384
7.54,5.412,56.616
7.51,5.537,56.728
7.48,5.35,56.927
7.44,5.412,56.892
7.44,5.412,56.862
7.55,5.6,56.705
7.49,5.6,56.812
7.58,5.725,56.651
7.51,5.537,56.757
7.48,5.475,56.956
7.46,5.662,56.865
7.43,5.6,57.209
7.48,5.6,56.898
7.4,5.6,57.176
7.52,5.787,56.962
7.66,6.037,56.751
7.62,6.037,56.774
7.6,6.037,56.858
7.7,6.162,56.669
7.61,6.037,56.801
7.62,5.85,56.628
7.56,5.975,56.735
7.66,5.912,56.867
7.62,5.975,56.919
7.63,5.787,56.833
7.62,5.975,56.774
7.6,5.912,56.887
7.66,6.162,56.809
7.76,6.1,56.562
7.73,5.912,56.528
7.61,5.725,56.714
7.6,5.85,56.771
7.62,5.85,56.774
7.68,5.662,56.521
7.72,5.537,56.702
7.68,5.85,56.696
7.58,5.662,57
7.54,5.662,57.052
7.55,5.662,56.995
7.64,6.1,56.748
7.68,5.787,56.433
7.67,5.662,56.577
7.62,5.475,56.657
7.65,5.787,56.574
7.69,5.725,56.376
7.58,5.662,56.622
7.6,5.6,56.567
7.65,5.6,56.399
7.64,5.6,56.485
7.52,5.475,56.642
7.47,5.412,56.925
7.56,5.225,56.968
7.55,5.35,56.879
7.56,5.35,56.735
7.58,5.412,56.535
7.52,5.35,56.671
7.5,5.35,56.639
7.49,5.412,56.608
7.44,5.35,56.659
7.44,5.225,56.688
7.42,5.162,56.743
7.46,5.162,56.516
7.45,5.225,56.631
7.43,5.225,56.715
7.43,5.162,56.774
7.38,4.912,56.853
7.34,5.037,56.992
7.38,5.475,56.911
7.32,5.225,56.96
7.58,5.537,56.651
7.47,5.225,56.693
7.63,5.6,56.425
7.6,5.412,56.392
7.48,5.162,56.665
7.42,5.225,56.801
7.42,5.412,56.772
7.4,5.475,56.711
7.56,5.6,56.502
7.61,5.6,56.452
7.54,5.225,56.47
7.49,5.475,56.492
7.44,5.35,56.63
7.39,5.1,56.797
7.44,5.225,56.688
7.35,5.225,56.849
7.22,5.162,57.09
7.24,5.1,57.18
7.22,5.162,57.351
7.22,5.162,57.293
7.21,4.85,57.32
7.2,4.85,57.405
7.21,4.725,57.407
7.21,4.662,57.465
7.2,4.85,57.666
7.45,5.412,57.299
7.36,5.037,57.082
7.32,5.1,57.192
7.22,5.225,57.437
7.26,5.225,57.328
7.2,5.35,57.492
