-4.260620140751726348e-01 -3.855402106802784945e-01 -7.831566030382145494e-01
-4.421313212112728541e-01 -3.656594912392783225e-01 -7.831566030382145494e-01
-4.582006283473719632e-01 -3.457787717982794828e-01 -7.831566030382145494e-01
-4.519126387379482912e-01 -3.457787717982794828e-01 -7.831566030382145494e-01
-4.582006283473719632e-01 -3.522662751347601096e-01 -7.831566030382145494e-01
-4.571526290097491785e-01 -3.522662751347601096e-01 -7.831566030382145494e-01
-4.561046328802834671e-01 -3.522662751347601096e-01 -7.831566030382145494e-01
-4.550566335426606823e-01 -3.522662751347601096e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.522662751347601096e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.506443993006396198e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.490225234665204623e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.474006476323999726e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.457787717982794828e-01 -7.831566030382145494e-01
-4.676326127615079709e-01 -3.457787717982794828e-01 -7.831566030382145494e-01
-4.660606153591512202e-01 -3.457787717982794828e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.457787717982794828e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.522662751347601096e-01 -7.831566030382145494e-01
-4.644886179567955797e-01 -3.522662751347601096e-01 -7.831566030382145494e-01
-4.686806120991307556e-01 -3.371602900589980578e-01 -7.831566030382145494e-01
-4.728726030333077479e-01 -3.220543068746352100e-01 -7.831566030382145494e-01
-4.770645971756428683e-01 -3.069483217988717705e-01 -7.831566030382145494e-01
-4.823045874474425898e-01 -3.091045182430671723e-01 -7.831566030382145494e-01
-4.875445809274017162e-01 -3.112607146872612418e-01 -7.831566030382145494e-01
-4.927845711992014377e-01 -3.134169111314566436e-01 -7.831566030382145494e-01
-4.833525867850665403e-01 -3.069483217988717705e-01 -7.831566030382145494e-01
-4.823045874474425898e-01 -3.134169111314566436e-01 -7.831566030382145494e-01
-4.812565913179780441e-01 -3.198855004640415722e-01 -7.831566030382145494e-01
-4.802085919803541492e-01 -3.263540897966264454e-01 -7.831566030382145494e-01
-4.770645971756428683e-01 -3.393101824656932775e-01 -7.831566030382145494e-01
-4.770645971756428683e-01 -3.393101824656932775e-01 -7.831566030382145494e-01
-4.770645971756428683e-01 -3.393101824656932775e-01 -7.831566030382145494e-01
-4.833525867850665403e-01 -3.328415931331084043e-01 -7.831566030382145494e-01
-4.896405763944901568e-01 -3.004797324662868974e-01 -7.831566030382145494e-01
-4.959285660039126631e-01 -2.875425538011157633e-01 -1.130243136000850468e+00
-4.959285660039126631e-01 -2.940111431337006920e-01 -9.566998695195391145e-01
