18.3518,38.1213,2.68742
18.3175,38.2238,2.68742
18.2832,38.3263,2.68742
18.2636,38.3263,2.68742
18.2538,38.3263,2.68742
18.2538,38.3263,2.68742
18.2636,38.3263,2.67532
18.2636,38.3263,2.68137
18.2636,38.3263,2.68742
18.2538,38.3263,2.68742
18.244,38.2922,2.68742
18.244,38.3263,2.68742
18.2538,38.3263,2.68742
18.2342,38.3263,2.67532
18.2293,38.3263,2.68137
18.2244,38.3263,2.68742
18.2244,38.3605,2.68742
18.2146,38.3263,2.68742
18.1852,38.3946,2.69964
18.1852,38.4629,2.67532
18.195,38.5311,2.68742
18.2048,38.4287,2.68742
18.2048,38.4629,2.67532
18.2244,38.4629,2.68742
18.2244,38.497,2.68742
18.2244,38.3946,2.68742
18.2244,38.3946,2.67532
18.2146,38.3263,2.68742
18.2146,38.497,2.67532
18.2048,38.497,2.68742
18.2048,38.4629,2.68742
18.195,38.5652,2.67532
18.2146,38.4287,2.67532
18.2048,38.3605,2.68742
18.195,38.3263,2.68742
18.1852,38.3946,2.68742
18.1803,38.37755,2.68137
18.1754,38.3605,2.67532
18.1754,38.3946,2.67532
18.1754,38.3946,2.68742
18.1656,38.3946,2.67532
18.1558,38.3946,2.67532
18.1656,38.4287,2.69964
18.146,38.4287,2.68742
18.146,38.4629,2.68742
18.146,38.4629,2.67532
18.1558,38.4629,2.67532
18.1411,38.4629,2.68137
18.1264,38.4629,2.68742
18.1313,38.4629,2.68742
18.1362,38.4629,2.68742
18.1264,38.4629,2.67532
18.146,38.4629,2.68742
18.1264,38.4629,2.68742
18.1264,38.4629,2.68742
18.1166,38.497,2.67532
18.1166,38.5311,2.68742
18.1068,38.497,2.67532
18.1068,38.5311,2.68742
18.1068,38.5311,2.68742
18.1166,38.5311,2.68742
18.1068,38.497,2.67532
18.1068,38.497,2.68742
18.1166,38.5311,2.68742
18.1166,38.5311,2.68742
18.1264,38.5311,2.68742
18.1264,38.5311,2.67532
18.1264,38.5311,2.68742
18.1166,38.497,2.68742
18.1264,38.5311,2.68742
18.1264,38.5311,2.68742
18.1068,38.5311,2.68742
18.097,38.5311,2.68742
18.1166,38.5311,2.69964
18.1068,38.5652,2.67532
18.10353333,38.57656667,2.679353333
18.10026667,38.58793333,2.683386667
18.097,38.5993,2.68742
18.097,38.5993,2.68742
18.0872,38.5993,2.68742
18.0872,38.5993,2.68742
18.0872,38.61635,2.68742
18.0872,38.6334,2.68742
18.0578,38.6334,2.68742
18.0676,38.6675,2.68742
18.0676,38.6334,2.68742
18.048,38.6675,2.68742
18.0284,38.7016,2.68742
18.0382,38.6675,2.67532
18.048,38.6675,2.68742
18.048,38.6675,2.67532
18.0578,38.6675,2.68742
18.048,38.6675,2.68742
18.0676,38.6675,2.68742
18.0676,38.6334,2.67532
18.0578,38.6675,2.68742
18.0676,38.6675,2.68742
18.048,38.6675,2.67532
18.048,38.6675,2.68742
18.048,38.6675,2.68742
18.048,38.6675,2.68742
18.048,38.68455,2.68742
18.048,38.7016,2.68742
18.048,38.7016,2.68742
18.048,38.7016,2.68742
18.0382,38.7016,2.68742
18.0382,38.7357,2.67532
18.0284,38.7357,2.67532
18.0284,38.7357,2.67532
18.0088,38.7357,2.68742
18.0088,38.7357,2.68742
18.0088,38.7357,2.68137
18.0088,38.7357,2.67532
18.0186,38.7698,2.67532
17.9892,38.7698,2.68742
17.999,38.8039,2.68742
17.9794,38.8039,2.68742
17.9892,38.8039,2.68742
17.9794,38.8039,2.68742
17.9696,38.8039,2.68742
17.9598,38.8039,2.67532
17.9696,38.8039,2.68742
17.9598,38.8379,2.67532
17.95,38.8379,2.67532
17.9451,38.85495,2.68137
17.9402,38.872,2.68742
17.9304,38.8379,2.67532
17.9402,38.872,2.67532
17.9304,38.8379,2.68742
17.95,38.8379,2.68742
17.9304,38.8379,2.67532
17.9206,38.85495,2.68137
17.9108,38.872,2.68742
17.901,38.872,2.68742
17.8912,38.872,2.67532
17.8716,38.872,2.68742
17.8814,38.9061,2.67532
17.8716,38.9061,2.67532
17.8716,38.9061,2.67532
17.8716,38.872,2.68742
17.8716,38.872,2.68137
17.8716,38.872,2.67532
17.8618,38.9061,2.67532
17.852,38.9061,2.68742
17.852,38.872,2.67532
17.852,38.872,2.68742
17.8422,38.9061,2.67532
17.8422,38.9401,2.68742
17.8324,38.9401,2.67532
17.8324,38.9401,2.67532
17.8324,38.9401,2.68742
17.8324,38.9401,2.68742
17.8128,38.9401,2.67532
17.8128,38.9401,2.67532
17.8128,38.9401,2.67532
17.8128,38.9401,2.67532
17.8128,38.9401,2.67532
17.803,38.9742,2.67532
17.7932,38.9742,2.67532
17.7932,38.9742,2.67532
17.7932,38.9401,2.67532
17.7834,38.9742,2.67532
17.7834,39.0082,2.67532
17.7834,38.9742,2.67532
17.7736,39.0082,2.67532
17.7736,39.0082,2.67532
17.7834,39.0082,2.67532
17.7638,39.0082,2.67532
17.7638,39.0082,2.68137
17.7638,39.0082,2.68742
17.7638,39.0082,2.67532
17.754,39.0082,2.67532
17.754,39.0082,2.67532
17.7344,39.0082,2.67532
17.7344,39.0082,2.68742
17.7442,39.0422,2.68742
17.7344,39.0422,2.67532
17.7344,39.0422,2.66332
17.7344,39.0763,2.68742
17.7246,39.0763,2.67532
