18.95177778,37.53477778,2.65143
18.90168889,37.63988889,2.65143
18.8516,37.745,2.65143
18.8712,37.745,2.65143
18.8516,37.7107,2.65143
18.85486667,37.7107,2.65143
18.85813333,37.7107,2.65143
18.8614,37.7107,2.65143
18.832,37.7107,2.65143
18.832,37.719275,2.65143
18.832,37.72785,2.65143
18.832,37.736425,2.65143
18.832,37.745,2.65143
18.8222,37.745,2.65143
18.8271,37.745,2.65143
18.832,37.745,2.65143
18.832,37.7107,2.65143
18.832,37.7107,2.65143
18.81893333,37.79056667,2.65143
18.80586667,37.87043333,2.65143
18.7928,37.9503,2.65143
18.77646667,37.9389,2.65143
18.76013333,37.9275,2.65143
18.7438,37.9161,2.65143
18.7732,37.9503,2.65143
18.77646667,37.9161,2.65143
18.77973333,37.8819,2.65143
18.783,37.8477,2.65143
18.7928,37.7792,2.65143
18.7928,37.7792,2.65143
18.7928,37.7792,2.65143
18.7732,37.8134,2.65143
18.7536,37.9845,2.65143
18.734,38.0529,2.63964
18.734,38.0187,2.645535
18.734,37.9845,2.65143
18.734,37.9503,2.65143
18.734,37.9161,2.65143
18.734,37.8933,2.65143
18.734,37.8705,2.65143
18.734,37.8477,2.65143
18.7438,37.8477,2.65143
18.7536,37.8477,2.65143
18.7438,37.7792,2.65143
18.74576,37.7792,2.65143
18.74772,37.7792,2.65143
18.74968,37.7792,2.65143
18.75164,37.7792,2.65143
18.7536,37.7792,2.65143
18.7536,37.7792,2.65143
18.7487,37.7792,2.65143
18.7438,37.7792,2.65143
18.7438,37.7792,2.65143
18.7438,37.7792,2.65143
18.7438,37.7792,2.65143
18.7438,37.7792,2.65143
18.7438,37.7792,2.65143
18.7389,37.7792,2.65143
18.734,37.7792,2.65143
18.73563333,37.7792,2.65143
18.73726667,37.7792,2.65143
18.7389,37.7792,2.65143
18.74053333,37.7792,2.65143
18.74216667,37.7792,2.65143
18.7438,37.7792,2.65143
18.7144,37.7792,2.65143
18.7193,37.81345,2.65143
18.7242,37.8477,2.65143
18.72093333,37.8477,2.65143
18.71766667,37.8477,2.65143
18.7144,37.8477,2.65143
18.71113333,37.8477,2.65143
18.70786667,37.8477,2.65143
18.7046,37.8477,2.65143
18.70215,37.8477,2.65143
18.6997,37.8477,2.65143
18.69725,37.8477,2.65143
18.6948,37.8477,2.65143
18.6948,37.8648,2.65143
18.6948,37.8819,2.65143
18.685,37.8819,2.65143
18.68255,37.89045,2.65143
18.6801,37.899,2.65143
18.67765,37.90755,2.65143
18.6752,37.9161,2.65143
18.6948,37.8819,2.65143
18.685,37.899,2.65143
18.6752,37.9161,2.65143
18.6752,37.9161,2.65143
18.6752,37.9161,2.65143
18.6752,37.9161,2.65143
18.6752,37.9161,2.65143
18.685,37.9161,2.65143
18.68255,37.9161,2.65143
18.6801,37.9161,2.65143
18.67765,37.9161,2.65143
18.6752,37.9161,2.65143
18.6654,37.9332,2.65143
18.6556,37.9503,2.65143
18.6556,37.9161,2.65143
18.6654,37.9503,2.65143
18.6654,37.9332,2.65143
18.6654,37.9161,2.65143
18.6654,37.9503,2.65143
18.656825,37.963125,2.65143
18.64825,37.97595,2.65143
18.639675,37.988775,2.65143
18.6311,38.0016,2.65143
18.622525,38.014425,2.65143
18.61395,38.02725,2.65143
18.605375,38.040075,2.65143
18.5968,38.0529,2.65143
18.5968,38.0529,2.657375
18.5968,38.0529,2.66332
18.59484,38.0529,2.660942
18.59288,38.0529,2.658564
18.59092,38.0529,2.656186
18.58896,38.0529,2.653808
18.587,38.0529,2.65143
18.5968,38.0871,2.65143
18.59026667,38.0985,2.65143
18.58373333,38.1099,2.65143
18.5772,38.1213,2.65143
18.5576,38.1213,2.65143
18.5576,38.1099,2.653411667
18.5576,38.0985,2.655393333
18.5576,38.0871,2.657375
18.5576,38.0757,2.659356667
18.5576,38.0643,2.661338333
18.5576,38.0529,2.66332
18.5576,38.0871,2.65143
18.55433333,38.0985,2.655393333
18.55106667,38.1099,2.659356667
18.5478,38.1213,2.66332
18.538,38.1213,2.65143
18.53146667,38.1213,2.655393333
18.52493333,38.1213,2.659356667
18.5184,38.1213,2.66332
18.5184,38.1213,2.65143
18.5135,38.1213,2.65143
18.5086,38.1213,2.65143
18.5037,38.1213,2.65143
18.4988,38.1213,2.65143
18.50125,38.12985,2.65143
18.5037,38.1384,2.65143
18.50615,38.14695,2.65143
18.5086,38.1555,2.65143
18.4988,38.1555,2.65143
18.489,38.1555,2.65143
18.489,38.1384,2.65143
18.489,38.1213,2.65143
18.4792,38.1213,2.65143
18.4792,38.1213,2.65143
18.4792,38.1213,2.65143
18.4792,38.1213,2.65143
18.4792,38.1213,2.65143
18.47185,38.12985,2.65143
18.4645,38.1384,2.65143
18.45715,38.14695,2.65143
18.4498,38.1555,2.65143
18.4498,38.1897,2.65143
18.447,38.1897,2.65143
18.4442,38.1897,2.65143
18.4414,38.1897,2.65143
18.4386,38.1897,2.65143
18.4358,38.1897,2.65143
18.433,38.1897,2.65143
18.4302,38.1897,2.65143
18.44,38.1897,2.65143
18.4204,38.1897,2.65143
18.41795,38.1897,2.65143
18.4155,38.1897,2.65143
18.41305,38.1897,2.65143
18.4106,38.1897,2.65143
18.4204,38.1897,2.65143
18.41305,38.1897,2.65143
18.4057,38.1897,2.65143
18.39835,38.1897,2.65143
18.391,38.1897,2.65143
18.3812,38.2239,2.66332
18.3812,38.2239,2.65143
18.3714,38.258,2.65143
18.3714,38.249475,2.65143
18.3714,38.24095,2.65143
18.3714,38.232425,2.65143
18.3714,38.2239,2.65143
18.3812,38.258,2.65143
18.3812,38.2239,2.65143
18.3616,38.2239,2.65143
18.3616,38.2239,2.65143
18.3518,38.24095,2.65143
18.342,38.258,2.65143
18.3518,38.258,2.65143
18.34635556,38.26558889,2.65143
18.34091111,38.27317778,2.65143
18.33546667,38.28076667,2.65143
18.33002222,38.28835556,2.65143
18.32457778,38.29594444,2.65143
18.31913333,38.30353333,2.65143
18.31368889,38.31112222,2.65143
18.30824444,38.31871111,2.65143
18.3028,38.3263,2.65143
18.3126,38.3263,2.65143
18.3224,38.3263,2.65143
18.3028,38.3263,2.65143
18.2832,38.3263,2.65143
18.27666667,38.3377,2.65143
18.27013333,38.3491,2.65143
18.2636,38.3605,2.65143
18.2636,38.37755,2.65143
18.2636,38.3946,2.65143
18.2636,38.3946,2.65143
18.2636,38.3946,2.65143
18.2538,38.41165,2.65143
18.244,38.4287,2.65143
18.25053333,38.41733333,2.65143
18.25706667,38.40596667,2.65143
18.2636,38.3946,2.65143
18.2636,38.3946,2.65143
18.2636,38.3946,2.65143
18.2636,38.3946,2.65143
18.2636,38.3946,2.65143
18.2636,38.3946,2.65143
18.2538,38.3946,2.65143
18.2538,38.3946,2.65143
18.2538,38.3946,2.65143
18.2538,38.3946,2.65143
18.2538,38.3946,2.65143
18.2538,38.3605,2.65143
18.2489,38.37755,2.65143
18.244,38.3946,2.65143
18.2489,38.3946,2.65143
18.2538,38.3946,2.65143
18.2342,38.4287,2.65143
18.23665,38.420175,2.65143
18.2391,38.41165,2.65143
18.24155,38.403125,2.65143
18.244,38.3946,2.65143
18.244,38.4287,2.65143
18.2342,38.4287,2.65143
18.23038889,38.43628333,2.65143
18.22657778,38.44386667,2.65143
18.22276667,38.45145,2.65143
18.21895556,38.45903333,2.65143
18.21514444,38.46661667,2.65143
18.21133333,38.4742,2.65143
18.20752222,38.48178333,2.65143
18.20371111,38.48936667,2.65143
18.1999,38.49695,2.65143
18.19608889,38.50453333,2.65143
